match_id,league,date,home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_possession,away_possession,home_pass_success,away_pass_success,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_corners,away_corners,home_red_cards,away_red_cards
679370,德甲,2021-11-21 10:30:00 PM,弗赖堡,法兰克福,0,2,21,12,3,6,62.0,38.0,84.0,74.0,10,16,0,4,10,4,0,0
680491,西甲,2021-11-21 11:15:00 PM,格拉纳达,皇家马德里,1,4,11,20,3,9,31.0,69.0,78.0,91.0,10,7,1,1,8,6,1,0
679690,法甲,2021-11-22 12:00:00 AM,克莱蒙,尼斯,1,2,17,9,5,5,51.0,49.0,85.0,83.0,7,16,1,4,3,5,0,0
676291,英超,2021-11-22 12:30:00 AM,热刺,利兹联,2,1,13,18,4,7,43.0,57.0,80.0,82.0,11,12,1,4,4,8,0,0
679368,德甲,2021-11-22 12:30:00 AM,美因茨,科隆,1,1,12,11,2,5,42.0,58.0,64.0,75.0,18,7,2,1,5,7,0,0
690274,意甲,2021-11-22 1:00:00 AM,国际米兰,那不勒斯,3,2,16,9,7,3,44.0,56.0,84.0,86.0,15,16,4,3,4,1,0,0
680492,西甲,2021-11-22 1:30:00 AM,埃尔切,贝蒂斯,0,3,14,11,4,5,58.0,42.0,88.0,81.0,12,14,1,2,10,1,0,1
690272,意甲,2021-11-22 3:45:00 AM,热那亚,罗马,0,1,3,20,2,5,41.0,59.0,84.0,88.0,13,13,3,2,2,7,0,0
680483,西甲,2021-11-22 4:00:00 AM,皇家社会,瓦伦西亚,0,0,10,7,2,4,62.0,38.0,80.0,65.0,11,16,4,7,2,4,1,0
690273,意甲,2021-11-23 1:30:00 AM,维罗纳,恩波利,2,1,23,10,4,4,57.0,43.0,78.0,68.0,7,13,1,3,1,3,0,0
690278,意甲,2021-11-23 3:45:00 AM,都灵,乌迪内斯,2,1,12,18,3,8,52.0,48.0,77.0,75.0,19,17,1,3,4,7,0,0
680486,西甲,2021-11-23 4:00:00 AM,巴列卡诺,马洛卡,3,1,16,12,7,5,51.0,49.0,75.0,75.0,14,17,3,2,6,4,0,0
749585,欧冠,2021-11-24 1:45:00 AM,基辅迪纳摩,拜仁慕尼黑,1,2,9,10,5,5,42.0,58.0,84.0,88.0,7,14,1,1,5,6,0,0
749586,欧冠,2021-11-24 1:45:00 AM,比利亚雷亚尔,曼联,0,2,13,12,3,6,55.0,45.0,88.0,87.0,9,5,1,1,8,6,0,0
749600,欧冠,2021-11-24 4:00:00 AM,切尔西,尤文图斯,3,0,21,8,8,2,56.0,44.0,83.0,82.0,13,13,0,1,13,3,0,0
749597,欧冠,2021-11-24 4:00:00 AM,塞维利亚,沃尔夫斯堡,1,0,15,6,7,1,55.0,45.0,83.0,73.0,15,13,1,3,7,1,0,0
749588,欧冠,2021-11-24 4:00:00 AM,巴塞罗那,本菲卡,0,0,13,6,4,3,63.0,37.0,85.0,73.0,13,14,1,4,6,3,0,0
749596,欧冠,2021-11-24 4:00:00 AM,年轻人,亚特兰大,3,3,15,15,7,5,62.0,38.0,83.0,75.0,17,16,3,2,8,5,0,0
749599,欧冠,2021-11-24 4:00:00 AM,里尔,萨尔茨堡红牛,1,0,6,11,1,2,48.0,52.0,76.0,78.0,16,15,3,4,4,5,0,0
749601,欧冠,2021-11-24 4:00:00 AM,马尔默,泽尼特,1,1,4,12,1,3,46.0,54.0,78.0,82.0,20,11,5,3,0,3,0,1
749603,欧冠,2021-11-25 1:45:00 AM,国际米兰,顿涅茨克矿工,2,0,24,8,11,3,48.0,52.0,85.0,90.0,10,12,0,1,8,3,0,0
749602,欧冠,2021-11-25 1:45:00 AM,贝西克塔斯,阿贾克斯,1,2,13,18,4,6,40.0,60.0,76.0,84.0,11,16,1,1,4,5,0,0
749607,欧冠,2021-11-25 4:00:00 AM,利物浦,波尔图,2,0,11,9,5,1,57.0,43.0,83.0,72.0,13,12,2,2,7,4,0,0
749605,欧冠,2021-11-25 4:00:00 AM,布鲁日,RB莱比锡,0,4,11,21,3,11,54.0,46.0,71.0,67.0,13,10,3,1,13,5,0,0
749604,欧冠,2021-11-25 4:00:00 AM,曼城,巴黎圣日耳曼,2,1,16,7,6,2,56.0,44.0,92.0,88.0,13,5,3,0,7,0,0,0
749608,欧冠,2021-11-25 4:00:00 AM,葡萄牙体育,多特蒙德,3,1,9,12,6,5,34.0,66.0,73.0,84.0,14,11,6,2,2,9,0,1
749609,欧冠,2021-11-25 4:00:00 AM,谢里夫,皇家马德里,0,3,13,16,5,7,41.0,59.0,80.0,87.0,11,12,1,1,3,5,0,0
749606,欧冠,2021-11-25 4:00:00 AM,马德里竞技,AC米兰,0,1,7,14,3,4,42.0,58.0,77.0,86.0,19,14,1,3,2,3,0,0
679381,德甲,2021-11-27 3:30:00 AM,斯图加特,美因茨,2,1,8,17,3,3,49.0,51.0,77.0,77.0,7,16,2,1,5,6,0,0
690279,意甲,2021-11-27 3:45:00 AM,卡利亚里,萨勒尼塔纳,1,1,20,9,3,2,57.0,43.0,82.0,72.0,13,10,3,1,7,6,0,0
679695,法甲,2021-11-27 4:00:00 AM,朗斯,昂热,2,2,9,12,4,4,50.0,50.0,86.0,84.0,16,6,2,0,5,5,0,0
680499,西甲,2021-11-27 4:00:00 AM,毕尔巴鄂,格拉纳达,2,2,18,8,8,3,64.0,36.0,83.0,65.0,12,9,1,1,8,3,1,0
676295,英超,2021-11-27 8:30:00 PM,阿森纳,纽卡斯尔,2,0,23,9,6,5,67.0,33.0,88.0,80.0,6,12,1,3,4,4,0,0
680498,西甲,2021-11-27 9:00:00 PM,阿拉维斯,塞尔塔,1,2,12,9,6,5,42.0,58.0,73.0,81.0,12,15,3,2,5,3,0,0
690280,意甲,2021-11-27 10:00:00 PM,恩波利,佛罗伦萨,2,1,18,17,6,7,51.0,49.0,78.0,83.0,15,10,1,1,8,5,0,0
690289,意甲,2021-11-27 10:00:00 PM,桑普多利亚,维罗纳,3,1,15,13,6,3,41.0,59.0,70.0,82.0,13,16,4,1,4,5,0,0
679380,德甲,2021-11-27 10:30:00 PM,柏林赫塔,奥格斯堡,1,0,12,18,4,6,51.0,49.0,79.0,77.0,11,14,2,3,5,6,0,0
679376,德甲,2021-11-27 10:30:00 PM,沃尔夫斯堡,多特蒙德,1,3,15,15,7,8,41.0,59.0,77.0,82.0,8,11,4,1,7,7,0,0
679379,德甲,2021-11-27 10:30:00 PM,波鸿,弗赖堡,2,1,13,21,6,11,40.0,60.0,72.0,77.0,12,13,2,1,4,7,0,0
679377,德甲,2021-11-27 10:30:00 PM,科隆,门兴,3,1,15,16,9,5,49.0,51.0,70.0,78.0,15,11,1,3,4,4,0,0
679378,德甲,2021-11-27 10:30:00 PM,菲尔特,霍芬海姆,3,6,16,21,7,11,50.0,50.0,82.0,78.0,17,17,1,0,4,10,0,0
676301,英超,2021-11-27 11:00:00 PM,利物浦,南安普顿,4,0,21,8,6,3,64.0,36.0,81.0,69.0,7,14,0,1,5,7,0,0
676299,英超,2021-11-27 11:00:00 PM,水晶宫,阿斯顿维拉,0,2,7,10,3,3,63.0,37.0,87.0,79.0,12,10,3,3,7,3,0,0
676303,英超,2021-11-27 11:00:00 PM,诺维奇,狼队,0,0,15,5,4,2,44.0,56.0,84.0,86.0,10,10,2,2,4,3,0,0
680500,西甲,2021-11-27 11:15:00 PM,瓦伦西亚,巴列卡诺,1,1,7,11,3,3,46.0,54.0,65.0,73.0,18,14,6,5,3,9,0,0
679692,法甲,2021-11-28 12:00:00 AM,里尔,南特,1,1,13,7,5,3,59.0,41.0,80.0,72.0,7,12,1,2,12,1,0,1
690282,意甲,2021-11-28 1:00:00 AM,尤文图斯,亚特兰大,0,1,14,7,1,1,59.0,41.0,85.0,76.0,13,20,4,5,6,4,0,0
676296,英超,2021-11-28 1:30:00 AM,布莱顿,利兹联,0,0,20,11,4,4,58.0,42.0,78.0,70.0,12,14,1,3,6,1,0,0
679382,德甲,2021-11-28 1:30:00 AM,拜仁慕尼黑,比勒菲尔德,1,0,20,10,8,1,74.0,26.0,87.0,65.0,7,13,1,1,13,4,0,0
680495,西甲,2021-11-28 1:30:00 AM,马洛卡,赫塔费,0,0,11,11,1,0,56.0,44.0,77.0,74.0,8,19,3,0,2,0,0,0
690295,意甲,2021-11-28 3:45:00 AM,威尼斯,国际米兰,0,1,6,26,1,11,44.0,56.0,85.0,90.0,9,4,2,0,3,9,0,0
679699,法甲,2021-11-28 4:00:00 AM,尼斯,梅斯,0,1,20,5,2,2,70.0,30.0,85.0,74.0,12,12,2,2,8,1,0,0
680501,西甲,2021-11-28 4:00:00 AM,比利亚雷亚尔,巴塞罗那,1,2,14,12,2,6,57.0,43.0,84.0,81.0,19,14,2,2,4,4,0,0
690293,意甲,2021-11-28 7:30:00 PM,乌迪内斯,热那亚,0,0,16,9,4,2,48.0,52.0,79.0,82.0,18,11,3,4,8,1,0,0
679697,法甲,2021-11-28 8:00:00 PM,圣埃蒂安,巴黎圣日耳曼,1,3,7,13,4,8,29.0,71.0,76.0,90.0,7,10,3,1,5,5,1,0
680497,西甲,2021-11-28 9:00:00 PM,贝蒂斯,莱万特,3,1,27,7,8,2,61.0,39.0,81.0,66.0,16,9,2,3,5,8,0,0
690283,意甲,2021-11-28 10:00:00 PM,AC米兰,萨索洛,1,3,15,16,2,6,50.0,50.0,83.0,83.0,15,7,4,2,7,6,1,0
679701,法甲,2021-11-28 10:00:00 PM,兰斯,克莱蒙,0,0,12,4,2,0,41.0,59.0,79.0,86.0,13,13,2,2,4,1,0,0
676294,英超,2021-11-28 10:00:00 PM,布伦特福德,埃弗顿,1,0,6,14,4,5,40.0,60.0,68.0,83.0,8,11,4,3,3,3,0,0
679700,法甲,2021-11-28 10:00:00 PM,摩纳哥,斯特拉斯堡,1,1,8,7,4,3,59.0,41.0,79.0,74.0,11,9,2,1,4,3,0,0
690291,意甲,2021-11-28 10:00:00 PM,斯佩齐亚,博洛尼亚,0,1,13,17,5,5,43.0,57.0,78.0,85.0,16,12,3,1,3,6,0,0
676302,英超,2021-11-28 10:00:00 PM,曼城,西汉姆,3,0,19,5,9,3,68.0,32.0,90.0,79.0,7,6,2,0,8,4,0,0
679696,法甲,2021-11-28 10:00:00 PM,波尔多,布雷斯特,1,2,16,14,5,4,65.0,35.0,86.0,71.0,13,11,3,1,5,2,0,0
679693,法甲,2021-11-28 10:00:00 PM,洛里昂,雷恩,0,2,7,11,0,5,42.0,58.0,71.0,79.0,11,11,0,2,3,4,0,0
676300,英超,2021-11-28 10:00:00 PM,莱斯特城,沃特福德,4,2,18,16,8,5,57.0,43.0,70.0,61.0,5,19,0,0,8,6,0,0
679375,德甲,2021-11-28 10:30:00 PM,法兰克福,柏林联合,1,1,16,7,4,4,54.0,46.0,78.0,74.0,4,7,0,4,7,2,0,0
680494,西甲,2021-11-28 11:15:00 PM,西班牙人,皇家社会,1,0,8,10,1,5,40.0,60.0,80.0,87.0,15,7,1,1,2,9,0,0
690297,意甲,2021-12-1 1:30:00 AM,亚特兰大,威尼斯,4,0,19,8,8,4,59.0,41.0,88.0,81.0,11,9,0,1,4,2,0,0
690301,意甲,2021-12-1 1:30:00 AM,佛罗伦萨,桑普多利亚,3,1,17,11,7,4,60.0,40.0,88.0,77.0,6,16,0,3,3,6,0,0
676311,英超,2021-12-1 3:30:00 AM,纽卡斯尔,诺维奇,1,1,9,16,1,6,31.0,69.0,69.0,87.0,8,11,0,0,2,5,1,0
690305,意甲,2021-12-1 3:45:00 AM,维罗纳,卡利亚里,0,0,15,12,6,4,69.0,31.0,83.0,61.0,15,12,3,2,11,1,0,0
690311,意甲,2021-12-1 3:45:00 AM,萨勒尼塔纳,尤文图斯,0,2,5,19,0,7,26.0,74.0,76.0,93.0,14,9,1,1,4,4,0,0
676306,英超,2021-12-1 4:15:00 AM,利兹联,水晶宫,0,0,16,9,3,1,62.0,38.0,79.0,69.0,15,15,5,3,7,4,0,0
690299,意甲,2021-12-2 1:30:00 AM,博洛尼亚,罗马,1,0,6,16,3,7,42.0,58.0,81.0,85.0,9,18,3,4,3,3,0,0
690307,意甲,2021-12-2 1:30:00 AM,国际米兰,斯佩齐亚,2,0,32,7,12,4,70.0,30.0,91.0,81.0,18,10,1,2,11,1,0,0
679704,法甲,2021-12-2 2:00:00 AM,布雷斯特,圣埃蒂安,1,0,8,11,3,3,38.0,62.0,74.0,87.0,8,9,2,3,1,3,0,0
679706,法甲,2021-12-2 2:00:00 AM,斯特拉斯堡,波尔多,5,2,21,13,6,2,50.0,50.0,82.0,82.0,14,13,2,3,5,2,0,0
679702,法甲,2021-12-2 2:00:00 AM,昂热,摩纳哥,1,3,10,16,4,10,47.0,53.0,79.0,79.0,13,18,1,2,4,4,0,0
679710,法甲,2021-12-2 2:00:00 AM,梅斯,蒙彼利埃,1,3,21,11,6,3,50.0,50.0,86.0,83.0,13,9,2,2,7,4,0,0
679705,法甲,2021-12-2 2:00:00 AM,特鲁瓦,洛里昂,2,0,9,6,3,3,51.0,49.0,80.0,78.0,12,11,1,1,4,3,0,0
676312,英超,2021-12-2 3:30:00 AM,南安普顿,莱斯特城,2,2,13,14,6,3,46.0,54.0,70.0,75.0,14,11,1,3,2,4,0,0
676307,英超,2021-12-2 3:30:00 AM,沃特福德,切尔西,1,2,13,9,6,4,53.0,47.0,70.0,71.0,18,16,4,3,6,0,0,0
676309,英超,2021-12-2 3:30:00 AM,狼队,伯恩利,0,0,16,7,3,1,62.0,38.0,80.0,65.0,5,7,2,3,5,5,0,0
676308,英超,2021-12-2 3:30:00 AM,西汉姆,布莱顿,1,1,15,9,6,3,32.0,68.0,72.0,85.0,10,8,1,1,9,5,0,0
690303,意甲,2021-12-2 3:45:00 AM,热那亚,AC米兰,0,3,10,17,2,5,40.0,60.0,85.0,88.0,11,16,2,1,2,6,0,0
690313,意甲,2021-12-2 3:45:00 AM,萨索洛,那不勒斯,2,2,11,10,8,4,45.0,55.0,88.0,84.0,10,19,4,2,5,4,0,0
679703,法甲,2021-12-2 4:00:00 AM,克莱蒙,朗斯,2,2,21,10,6,3,54.0,46.0,80.0,80.0,7,13,5,5,5,3,1,0
679711,法甲,2021-12-2 4:00:00 AM,南特,马赛,0,1,4,16,1,6,34.0,66.0,83.0,93.0,13,7,3,2,4,6,1,0
679709,法甲,2021-12-2 4:00:00 AM,巴黎圣日耳曼,尼斯,0,0,22,5,5,0,69.0,31.0,90.0,75.0,5,13,2,2,6,5,0,0
798854,西甲,2021-12-2 4:00:00 AM,皇家马德里,毕尔巴鄂,1,0,15,15,6,3,56.0,44.0,90.0,80.0,12,13,2,3,7,6,0,0
679708,法甲,2021-12-2 4:00:00 AM,里昂,兰斯,1,1,14,5,4,3,59.0,41.0,85.0,76.0,14,17,3,2,3,4,0,0
679707,法甲,2021-12-2 4:00:00 AM,雷恩,里尔,1,2,10,6,2,2,66.0,34.0,84.0,70.0,12,12,2,1,3,1,0,0
676305,英超,2021-12-2 4:15:00 AM,埃弗顿,利物浦,1,4,8,16,2,7,31.0,69.0,64.0,82.0,8,16,4,3,3,11,0,0
676304,英超,2021-12-2 4:15:00 AM,阿斯顿维拉,曼城,1,2,9,17,3,7,36.0,64.0,80.0,89.0,8,12,0,0,4,10,0,0
690315,意甲,2021-12-3 1:30:00 AM,都灵,恩波利,2,2,8,17,3,6,46.0,54.0,77.0,81.0,9,15,1,3,1,11,1,0
676313,英超,2021-12-3 3:30:00 AM,热刺,布伦特福德,2,0,11,6,6,2,47.0,53.0,76.0,80.0,13,11,0,0,11,5,0,0
690309,意甲,2021-12-3 3:45:00 AM,拉齐奥,乌迪内斯,4,3,14,12,6,5,61.0,39.0,87.0,81.0,11,11,3,5,5,4,1,2
676310,英超,2021-12-3 4:15:00 AM,曼联,阿森纳,3,2,13,13,10,8,45.0,55.0,82.0,84.0,9,10,1,0,3,8,0,0
679389,德甲,2021-12-4 3:30:00 AM,柏林联合,RB莱比锡,2,1,14,13,4,4,37.0,63.0,67.0,79.0,12,8,1,1,5,7,0,0
680509,西甲,2021-12-4 4:00:00 AM,格拉纳达,阿拉维斯,2,1,8,15,2,3,44.0,56.0,73.0,80.0,17,15,2,2,3,5,0,0
676322,英超,2021-12-4 8:30:00 PM,西汉姆,切尔西,3,2,11,19,5,7,36.0,64.0,74.0,85.0,10,10,1,3,1,9,0,0
680507,西甲,2021-12-4 9:00:00 PM,塞维利亚,比利亚雷亚尔,1,0,9,16,4,3,45.0,55.0,77.0,79.0,8,8,2,2,5,8,0,0
690325,意甲,2021-12-4 10:00:00 PM,AC米兰,萨勒尼塔纳,2,0,23,7,8,2,70.0,30.0,90.0,76.0,11,9,1,2,9,5,0,0
679391,德甲,2021-12-4 10:30:00 PM,勒沃库森,菲尔特,7,1,13,9,8,4,60.0,40.0,85.0,75.0,12,8,0,1,4,3,0,0
679383,德甲,2021-12-4 10:30:00 PM,奥格斯堡,波鸿,2,3,17,12,7,6,53.0,47.0,77.0,73.0,9,6,0,2,13,6,0,0
679387,德甲,2021-12-4 10:30:00 PM,比勒菲尔德,科隆,1,1,18,9,5,3,42.0,58.0,68.0,76.0,14,10,1,1,7,1,0,0
679385,德甲,2021-12-4 10:30:00 PM,美因茨,沃尔夫斯堡,2,0,13,15,5,1,41.0,59.0,66.0,74.0,18,9,1,1,6,5,0,0
679386,德甲,2021-12-4 10:30:00 PM,霍芬海姆,法兰克福,3,2,8,18,4,3,49.0,51.0,77.0,81.0,9,12,2,2,4,6,0,0
676320,英超,2021-12-4 11:00:00 PM,南安普顿,布莱顿,1,0,15,12,4,4,45.0,55.0,66.0,70.0,15,12,4,2,6,2,0,0
676323,英超,2021-12-4 11:00:00 PM,狼队,利物浦,0,0,3,18,1,6,33.0,67.0,70.0,85.0,4,7,2,2,2,8,0,0
676319,英超,2021-12-4 11:00:00 PM,纽卡斯尔,伯恩利,1,0,18,11,3,2,48.0,52.0,67.0,71.0,11,9,1,1,10,3,0,0
680511,西甲,2021-12-4 11:15:00 PM,巴塞罗那,贝蒂斯,0,1,13,9,3,3,63.0,37.0,89.0,78.0,16,12,1,2,6,1,0,0
679721,法甲,2021-12-5 12:00:00 AM,马赛,布雷斯特,1,2,14,9,4,5,74.0,26.0,92.0,76.0,10,7,1,2,5,0,0,0
690329,意甲,2021-12-5 1:00:00 AM,罗马,国际米兰,0,3,9,10,1,4,34.0,66.0,87.0,93.0,9,6,3,1,4,4,0,0
679384,德甲,2021-12-5 1:30:00 AM,多特蒙德,拜仁慕尼黑,2,3,13,11,5,5,47.0,53.0,78.0,81.0,10,10,2,2,4,6,0,0
676321,英超,2021-12-5 1:30:00 AM,沃特福德,曼城,1,3,11,26,4,13,23.0,77.0,65.0,92.0,10,7,3,0,5,11,0,0
680512,西甲,2021-12-5 1:30:00 AM,马德里竞技,马洛卡,1,2,9,6,3,3,59.0,41.0,85.0,78.0,13,16,2,5,8,5,0,0
679720,法甲,2021-12-5 2:00:00 AM,里尔,特鲁瓦,2,1,12,5,5,3,45.0,55.0,76.0,78.0,11,9,3,4,8,6,0,0
690327,意甲,2021-12-5 3:45:00 AM,那不勒斯,亚特兰大,2,3,13,19,5,7,55.0,45.0,85.0,84.0,16,18,2,3,6,7,0,0
679715,法甲,2021-12-5 4:00:00 AM,朗斯,巴黎圣日耳曼,1,0,18,13,7,6,36.0,64.0,83.0,89.0,12,9,2,2,8,5,0,0
680505,西甲,2021-12-5 4:00:00 AM,皇家社会,皇家马德里,0,2,10,12,0,8,51.0,49.0,88.0,86.0,12,8,2,0,5,5,0,0
690317,意甲,2021-12-5 7:30:00 PM,博洛尼亚,佛罗伦萨,2,3,8,6,4,3,37.0,63.0,79.0,87.0,12,15,3,3,0,2,0,0
679712,法甲,2021-12-5 8:00:00 PM,圣埃蒂安,雷恩,0,5,13,16,3,10,44.0,56.0,80.0,81.0,10,6,1,0,7,2,0,0
680504,西甲,2021-12-5 9:00:00 PM,巴列卡诺,西班牙人,1,0,7,10,0,3,50.0,50.0,78.0,79.0,18,11,3,3,6,3,0,0
679716,法甲,2021-12-5 10:00:00 PM,兰斯,昂热,1,2,7,13,3,4,43.0,57.0,75.0,85.0,8,13,3,3,7,4,1,0
676317,英超,2021-12-5 10:00:00 PM,利兹联,布伦特福德,1,2,12,9,6,3,63.0,37.0,80.0,68.0,11,9,5,3,5,1,0,0
690335,意甲,2021-12-5 10:00:00 PM,威尼斯,维罗纳,3,4,8,18,5,7,43.0,57.0,72.0,81.0,12,14,2,2,1,6,1,0
679717,法甲,2021-12-5 10:00:00 PM,摩纳哥,梅斯,4,0,9,6,5,0,65.0,35.0,86.0,75.0,13,13,1,2,5,4,0,0
690333,意甲,2021-12-5 10:00:00 PM,斯佩齐亚,萨索洛,2,2,11,23,5,8,34.0,66.0,72.0,88.0,11,9,4,3,2,5,0,0
676318,英超,2021-12-5 10:00:00 PM,曼联,水晶宫,1,0,16,8,3,2,61.0,39.0,83.0,71.0,16,9,2,2,9,6,0,0
679719,法甲,2021-12-5 10:00:00 PM,洛里昂,南特,0,1,16,5,2,1,54.0,46.0,83.0,80.0,8,13,1,3,8,3,0,0
676314,英超,2021-12-5 10:00:00 PM,热刺,诺维奇,3,0,17,9,7,1,41.0,59.0,87.0,88.0,11,4,1,2,6,4,0,0
679714,法甲,2021-12-5 10:00:00 PM,蒙彼利埃,克莱蒙,1,0,8,9,2,0,49.0,51.0,81.0,84.0,19,15,3,1,1,3,0,0
679390,德甲,2021-12-5 10:30:00 PM,斯图加特,柏林赫塔,2,2,12,16,4,9,54.0,46.0,87.0,80.0,10,16,0,1,7,5,0,0
680503,西甲,2021-12-5 11:15:00 PM,埃尔切,加的斯,2,1,9,15,3,4,57.0,43.0,80.0,76.0,16,15,7,3,3,3,0,0
679718,法甲,2021-12-6 12:00:00 AM,尼斯,斯特拉斯堡,0,3,11,16,5,4,60.0,40.0,84.0,76.0,9,14,3,3,9,4,0,0
679388,德甲,2021-12-6 12:30:00 AM,门兴,弗赖堡,0,6,17,13,3,7,65.0,35.0,84.0,68.0,12,15,2,1,3,3,0,0
676315,英超,2021-12-6 12:30:00 AM,阿斯顿维拉,莱斯特城,2,1,13,12,4,5,40.0,60.0,75.0,81.0,8,25,1,1,3,6,0,0
690331,意甲,2021-12-6 1:00:00 AM,桑普多利亚,拉齐奥,1,3,1,3,1,3,48.0,52.0,82.0,85.0,13,10,4,2,7,0,0,1
680506,西甲,2021-12-6 1:30:00 AM,莱万特,奥萨苏纳,0,0,11,11,3,1,58.0,42.0,78.0,70.0,12,16,2,3,7,2,0,0
690323,意甲,2021-12-6 3:45:00 AM,尤文图斯,热那亚,2,0,27,0,9,0,71.0,29.0,91.0,74.0,15,7,3,1,5,1,0,0
679713,法甲,2021-12-6 3:45:00 AM,波尔多,里昂,2,2,14,19,7,2,29.0,71.0,70.0,87.0,11,9,0,0,3,8,0,0
680508,西甲,2021-12-6 4:00:00 AM,塞尔塔,瓦伦西亚,1,2,12,9,6,6,67.0,33.0,78.0,57.0,10,22,3,2,6,4,0,0
690321,意甲,2021-12-7 1:30:00 AM,恩波利,乌迪内斯,3,1,21,18,3,8,58.0,42.0,84.0,79.0,10,17,4,3,8,6,0,0
690319,意甲,2021-12-7 3:45:00 AM,卡利亚里,都灵,1,1,14,7,2,2,49.0,51.0,69.0,70.0,12,24,2,4,5,2,0,0
676316,英超,2021-12-7 4:00:00 AM,埃弗顿,阿森纳,2,1,11,9,5,3,36.0,64.0,69.0,83.0,8,12,2,2,3,3,0,0
680510,西甲,2021-12-7 4:00:00 AM,赫塔费,毕尔巴鄂,0,0,15,11,5,4,45.0,55.0,71.0,77.0,14,14,1,1,5,3,0,0
749611,欧冠,2021-12-8 1:45:00 AM,RB莱比锡,曼城,2,1,9,13,5,3,44.0,56.0,85.0,87.0,17,8,2,2,2,9,0,1
749610,欧冠,2021-12-8 1:45:00 AM,巴黎圣日耳曼,布鲁日,4,1,17,15,9,5,60.0,40.0,89.0,82.0,9,9,2,1,7,6,0,0
749613,欧冠,2021-12-8 4:00:00 AM,AC米兰,利物浦,1,2,8,22,3,7,48.0,52.0,78.0,82.0,13,17,0,0,3,9,0,0
749614,欧冠,2021-12-8 4:00:00 AM,多特蒙德,贝西克塔斯,5,0,29,1,6,0,70.0,30.0,89.0,73.0,12,7,0,3,9,0,0,1
749612,欧冠,2021-12-8 4:00:00 AM,波尔图,马德里竞技,0,3,14,12,6,5,68.0,32.0,82.0,64.0,12,15,3,1,7,4,1,1
749616,欧冠,2021-12-8 4:00:00 AM,皇家马德里,国际米兰,2,0,15,17,5,3,51.0,49.0,83.0,88.0,5,10,1,2,5,7,0,1
749615,欧冠,2021-12-8 4:00:00 AM,阿贾克斯,葡萄牙体育,4,2,16,10,7,4,58.0,42.0,88.0,84.0,19,9,2,2,7,3,0,0
749617,欧冠,2021-12-8 4:00:00 AM,顿涅茨克矿工,谢里夫,1,0,19,12,5,4,68.0,32.0,90.0,77.0,6,15,2,2,7,2,0,0
749618,欧冠,2021-12-9 1:45:00 AM,尤文图斯,马尔默,1,0,16,6,8,2,59.0,41.0,87.0,78.0,6,11,1,3,4,2,0,0
749619,欧冠,2021-12-9 1:45:00 AM,泽尼特,切尔西,2,3,18,13,7,8,46.0,54.0,83.0,87.0,5,8,1,1,10,8,0,0
749620,欧冠,2021-12-9 4:00:00 AM,拜仁慕尼黑,巴塞罗那,3,0,10,9,5,2,51.0,49.0,86.0,83.0,11,13,1,2,2,5,0,0
749622,欧冠,2021-12-9 4:00:00 AM,曼联,年轻人,1,1,7,17,5,5,49.0,51.0,81.0,82.0,8,14,1,0,2,4,0,0
749621,欧冠,2021-12-9 4:00:00 AM,本菲卡,基辅迪纳摩,2,0,10,12,6,3,36.0,64.0,80.0,88.0,12,13,1,3,4,7,0,0
749625,欧冠,2021-12-9 4:00:00 AM,沃尔夫斯堡,里尔,1,3,8,8,3,6,56.0,44.0,77.0,71.0,22,8,4,3,8,3,0,0
749624,欧冠,2021-12-9 4:00:00 AM,萨尔茨堡红牛,塞维利亚,1,0,7,11,2,1,40.0,60.0,60.0,80.0,23,7,2,4,1,5,0,1
749623,欧冠,2021-12-10 2:00:00 AM,亚特兰大,比利亚雷亚尔,2,3,20,9,6,6,64.0,36.0,81.0,64.0,8,10,1,2,3,1,0,0
679397,德甲,2021-12-11 3:30:00 AM,科隆,奥格斯堡,0,2,14,12,3,4,65.0,35.0,79.0,65.0,11,15,2,4,9,4,0,0
690342,意甲,2021-12-11 3:45:00 AM,热那亚,桑普多利亚,1,3,12,13,2,6,49.0,51.0,76.0,70.0,15,17,2,2,8,3,0,0
679724,法甲,2021-12-11 4:00:00 AM,南特,朗斯,3,2,15,5,5,2,42.0,58.0,80.0,86.0,10,10,3,3,8,2,0,0
676325,英超,2021-12-11 4:00:00 AM,布伦特福德,沃特福德,1,1,14,6,5,2,65.0,35.0,74.0,57.0,12,18,4,0,8,2,0,0
680522,西甲,2021-12-11 4:00:00 AM,马洛卡,塞尔塔,0,0,11,13,1,5,50.0,50.0,56.0,58.0,14,11,3,2,7,4,0,0
676332,英超,2021-12-11 8:30:00 PM,曼城,狼队,1,0,24,2,10,1,72.0,28.0,91.0,74.0,12,5,3,3,14,1,0,1
680521,西甲,2021-12-11 9:00:00 PM,西班牙人,莱万特,4,3,16,12,9,5,52.0,48.0,85.0,83.0,9,15,4,4,4,2,0,1
690341,意甲,2021-12-11 10:00:00 PM,佛罗伦萨,萨勒尼塔纳,4,0,17,10,8,6,70.0,30.0,90.0,76.0,8,11,1,1,1,3,0,0
679395,德甲,2021-12-11 10:30:00 PM,RB莱比锡,门兴,3,1,19,11,10,5,53.0,47.0,84.0,83.0,18,15,3,2,6,0,0,0
